indoors,created_at,session_id,floor,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2017-03-07T15:04:30.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.229231357574463,101.2482299804688,,0-2,walking,new york,united states,-42.26408386230469,345.9520568847656,-666.0357055664062,751.713136466871
1,2017-03-07T15:04:31.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.256395816802979,101.2485580444336,,0-2,walking,new york,united states,-41.66419982910156,345.8746337890625,-666.0313110351562,751.6401234136763
1,2017-03-07T15:04:32.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.311227321624756,101.2492141723633,,0-2,walking,new york,united states,-41.43937683105469,345.798828125,-666.1795654296875,751.7241946890207
1,2017-03-07T15:04:33.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.382155895233154,101.2500610351562,,0-2,walking,new york,united states,-41.43937683105469,345.798828125,-666.1795654296875,751.7241946890207
1,2017-03-07T15:04:34.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.442520141601562,101.2507858276367,,0-2,walking,new york,united states,-41.58949279785156,345.6493225097656,-665.9552612304688,751.4649359904854
1,2017-03-07T15:04:35.995Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.442520141601562,101.2507858276367,,0-2,walking,new york,united states,-41.664306640625,345.874755859375,-666.25634765625,751.8395985719774
1,2017-03-07T15:04:36.995Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.400768280029297,101.2502899169922,,0-2,walking,new york,united states,-43.24061584472656,344.6806335449219,-665.2893676757812,750.5227729669506
1,2017-03-07T15:04:37.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.350967407226562,101.2496871948242,,0-2,walking,new york,united states,-43.39144897460938,344.0811157226562,-665.138916015625,750.1229296851982
1,2017-03-07T15:04:38.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.330845832824707,101.2494430541992,,0-2,walking,new york,united states,-43.01606750488281,344.3796997070312,-665.2870483398438,750.3696531194684
1,2017-03-07T15:04:39.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.330845832824707,101.2494430541992,,0-2,walking,new york,united states,-42.790771484375,344.5287475585938,-665.1358642578125,750.2911607772735
